pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time
"WLITOAUTO9224","ITOAUTO94739","ITOAUTO83381",1,1,52.0999984741210938,66
"WLITOAUTO9227","ITOAUTO94739","ITOAUTO90662",1,1,41.1199989318847656,52
"WLITOAUTO9225","ITOAUTO94739","ITOAUTO83425",1,1,35.25,44
"WLITOAUTO9226","ITOAUTO94739","ITOAUTO90663",1,1,45.7700004577636719,58
"WLITOAUTO6296","ITOAUTO94570","ITOAUTO90220",1,1,94.1299972534179688,119
"WLITOAUTO6295","ITOAUTO94570","ITOAUTO88896",1,1,97.1800003051757812,123
"WLITOAUTO13008","ITOAUTO94570","ITOAUTO104543",1,1,94.839996337890625,120
"WLITOAUTO11949","ITOAUTO94514","ITOAUTO83520",1,1,44.6300010681152344,56
"WLITOAUTO11950","ITOAUTO94514","ITOAUTO88591",1,1,44.0400009155273438,56
"WLITOAUTO6892","ITOAUTO94627","ITOAUTO88545",1,1,45.2999992370605469,57
"WLITOAUTO6891","ITOAUTO94627","ITOAUTO88544",1,1,80.029998779296875,101
"WLITOAUTO6890","ITOAUTO94627","ITOAUTO83485",1,1,89.910003662109375,114
"WLITOAUTO6888","ITOAUTO94627","ITOAUTO83335",1,1,34.7900009155273438,44
"WLITOAUTO6889","ITOAUTO94627","ITOAUTO83339",1,1,44.1199989318847656,56
"WLITOAUTO6893","ITOAUTO94627","ITOAUTO88559",1,1,38.9099998474121094,49
"WLITOAUTO8670","ITOAUTO94694","PARIS174165",1,1,13.0100002288818359,16
"WLITOAUTO8669","ITOAUTO94694","ITOAUTO90705",1,1,19.7700004577636719,25
"WLITOAUTO6924","ITOAUTO94653","PARIS204947",1,1,112.569999694824219,143
"WLITOAUTO9423","ITOAUTO94730","ITOAUTO90544",1,1,118.239997863769531,150
"WLITOAUTO8313","ITOAUTO94721","ITOAUTO97207",1,1,30.9699993133544922,39
"WLITOAUTO8314","ITOAUTO94721","ITOAUTO97210",1,1,52.8600006103515625,67
"WLITOAUTO8315","ITOAUTO94721","ITOAUTO97369",1,1,37.6899986267089844,48
"WLITOAUTO8316","ITOAUTO94721","ITOAUTO97370",1,1,49.2099990844726562,62
"WLITOAUTO13239","ITOAUTO94967","ITOAUTO106261",1,1,12.9899997711181641,16
"WLITOAUTO9899","ITOAUTO94967","ITOAUTO88756",1,1,19.9200000762939453,25
"WLITOAUTO9900","ITOAUTO94967","ITOAUTO88886",1,1,14.0299997329711914,17
"WLITOAUTO12143","ITOAUTO98602","ITOAUTO88749",1,1,59.4399986267089844,75
"WLITOAUTO12410","ITOAUTO98602","ITOAUTO99507",1,1,35.5900001525878906,45
"WLITOAUTO12144","ITOAUTO98602","ITOAUTO88901",1,1,54.8800010681152344,69
"WLITOAUTO10449","ITOAUTO97378","ITOAUTO95403",1,0,50.1899986267089844,63
"WLITOAUTO6208","ITOAUTO95470","ITOAUTO89086",1,1,59.8699989318847656,76
"WLITOAUTO6207","ITOAUTO95470","ITOAUTO88889",1,1,129.889999389648438,165
"WLITOAUTO14555","ITOAUTO95470","ITOAUTO110584",1,1,94.8700027465820312,120
"WLITOAUTO12194","ITOAUTO95513","ITOAUTO91274",1,1,106.169998168945312,135
"WLITOAUTO10490","ITOAUTO97340","ITOAUTO95164",1,0,50.9599990844726562,64
"WLITOAUTO6815","ITOAUTO95745","ITOAUTO90546",1,1,57.5900001525878906,73
"WLITOAUTO6816","ITOAUTO95746","ITOAUTO90546",1,1,35.5200004577636719,45
"WLITOAUTO6817","ITOAUTO95747","ITOAUTO90546",1,1,18.8799991607666016,24
"WLITOAUTO10315","ITOAUTO95137","ITOAUTO90393",1,1,108.19000244140625,137
"WLITOAUTO10316","ITOAUTO95138","ITOAUTO90393",1,1,108.580001831054688,138
"WLITOAUTO6389","ITOAUTO95537","ITOAUTO90519",1,1,40.5099983215332031,51
"WLITOAUTO10210","ITOAUTO95174","ITOAUTO90207",1,1,149.69000244140625,190
"WLITOAUTO10219","ITOAUTO95181","ITOAUTO96213",1,1,126.970001220703125,161
"WLITOAUTO6292","ITOAUTO94439","ITOAUTO90428",1,1,70.9000015258789062,90
"WLITOAUTO9858","ITOAUTO94989","ITOAUTO96593",1,1,34.4099998474121094,43
"WLITOAUTO9857","ITOAUTO94989","ITOAUTO96485",1,1,34.4099998474121094,43
"WLITOAUTO10346","ITOAUTO95198","ITOAUTO83579",1,1,55.4500007629394531,70
"WLITOAUTO10347","ITOAUTO95198","ITOAUTO88613",1,1,58.779998779296875,74
"WLITOAUTO10351","ITOAUTO95200","ITOAUTO96211",1,1,30,38
"WLITOAUTO10350","ITOAUTO95200","ITOAUTO96083",1,1,30,38
"WLITOAUTO6978","ITOAUTO94475","PARIS174080",1,1,10.6099996566772461,13
"WLITOAUTO6977","ITOAUTO94475","ITOAUTO81901",1,1,10.6099996566772461,13
"WLITOAUTO10529","ITOAUTO94542","ITOAUTO90164",1,1,43.3199996948242188,55
"WLITOAUTO10149","ITOAUTO95015","ITOAUTO90513",1,1,110.889999389648438,141
"WLITOAUTO10153","ITOAUTO95019","ITOAUTO91015",1,1,151.55999755859375,193
"WLITOAUTO10155","ITOAUTO95021","ITOAUTO90459",1,1,127.699996948242188,162
"WLITOAUTO10156","ITOAUTO95022","ITOAUTO90459",1,1,111.349998474121094,141
"WLITOAUTO9917","ITOAUTO94972","ITOAUTO90564",1,1,41.3800010681152344,52
"WLITOAUTO10111","ITOAUTO95045","ITOAUTO96594",1,1,148.92999267578125,189
"WLITOAUTO10110","ITOAUTO95045","ITOAUTO96481",1,1,165.240005493164062,210
"WLITOAUTO10113","ITOAUTO95046","ITOAUTO96594",1,1,149.69000244140625,190
"WLITOAUTO10112","ITOAUTO95046","ITOAUTO96481",1,1,168.32000732421875,214
"WLITOAUTO9714","ITOAUTO95246","ITOAUTO90171",1,1,57.5200004577636719,73
"WLITOAUTO9718","ITOAUTO95248","ITOAUTO97182",1,1,47.720001220703125,60
"WLITOAUTO8546","ITOAUTO94544","ITOAUTO83463",1,1,47.5400009155273438,60
"WLITOAUTO8547","ITOAUTO94544","ITOAUTO88585",1,1,54.1500015258789062,68
"WLITOAUTO9649","ITOAUTO94788","ITOAUTO83401",1,1,24.9300003051757812,31
"WLITOAUTO9650","ITOAUTO94788","ITOAUTO88588",1,1,19.9500007629394531,25
"WLITOAUTO11779","ITOAUTO94789","ITOAUTO83401",1,1,95.4199981689453125,121
"WLITOAUTO11780","ITOAUTO94789","ITOAUTO88588",1,1,97.75,124
"WLITOAUTO10697","ITOAUTO94905","ITOAUTO90186",1,1,99.8799972534179688,127
"WLITOAUTO9794","ITOAUTO95063","ITOAUTO88604",1,1,106.660003662109375,135
"WLITOAUTO9793","ITOAUTO95063","ITOAUTO83092",1,1,108.849998474121094,138
"WLITOAUTO9797","ITOAUTO95064","ITOAUTO90196",1,1,33.8600006103515625,43
"WLITOAUTO9385","ITOAUTO95257","ITOAUTO89808",1,1,102.209999084472656,130
"WLITOAUTO10540","ITOAUTO94771","ITOAUTO90165",1,1,40.3100013732910156,51
"WLITOAUTO9076","ITOAUTO94869","ITOAUTO90397",1,1,69.089996337890625,88
"WLITOAUTO9984","ITOAUTO95084","ITOAUTO88543",1,1,65.6200027465820312,83
"WLITOAUTO9981","ITOAUTO95084","ITOAUTO83415",1,1,304.30999755859375,387
"WLITOAUTO9979","ITOAUTO95084","ITOAUTO83333",1,1,304.3800048828125,387
"WLITOAUTO9983","ITOAUTO95084","ITOAUTO83530",1,1,55.8199996948242188,71
"WLITOAUTO9986","ITOAUTO95084","ITOAUTO88616",1,1,304.519989013671875,387
"WLITOAUTO9987","ITOAUTO95084","ITOAUTO88617",1,1,302.420013427734375,385
"WLITOAUTO9982","ITOAUTO95084","ITOAUTO83417",1,1,303.420013427734375,386
"WLITOAUTO9980","ITOAUTO95084","ITOAUTO83340",1,1,82.3199996948242188,104
"WLITOAUTO9988","ITOAUTO95084","ITOAUTO88618",1,1,308.29998779296875,392
"WLITOAUTO9985","ITOAUTO95084","ITOAUTO88557",1,1,82.339996337890625,104
"WLITOAUTO10734","ITOAUTO95100","ITOAUTO90567",1,1,97.0199966430664062,123
"WLITOAUTO10735","ITOAUTO95101","ITOAUTO90567",1,1,86.55999755859375,110
"WLITOAUTO10738","ITOAUTO95104","ITOAUTO91010",1,1,40.7000007629394531,51
"WLITOAUTO10739","ITOAUTO95105","ITOAUTO91010",1,1,22.7999992370605469,29
"WLITOAUTO9962","ITOAUTO94949","ITOAUTO90511",1,1,32.8699989318847656,41
"WLITOAUTO10754","ITOAUTO95114","ITOAUTO90199",1,1,83.9300003051757812,106
"WLITOAUTO10290","ITOAUTO95122","ITOAUTO90200",1,1,97.7300033569335938,124
"WLITOAUTO9569","ITOAUTO95282","ITOAUTO90479",1,1,82.6699981689453125,105
"WLITOAUTO9570","ITOAUTO95283","ITOAUTO90479",1,1,61.1300010681152344,77
"WLITOAUTO10146","ITOAUTO95012","ITOAUTO90513",1,1,59.1399993896484375,75
"WLITOAUTO10263","ITOAUTO95145","ITOAUTO88622",1,1,139.139999389648438,177
"WLITOAUTO10259","ITOAUTO95145","ITOAUTO83413",1,1,110.220001220703125,140
"WLITOAUTO10258","ITOAUTO95145","ITOAUTO83399",1,1,148.270004272460938,188
"WLITOAUTO10260","ITOAUTO95145","ITOAUTO83420",1,1,60.4900016784667969,77
"WLITOAUTO10262","ITOAUTO95145","ITOAUTO88611",1,1,52.529998779296875,66
"WLITOAUTO10261","ITOAUTO95145","ITOAUTO88610",1,1,110.199996948242188,140
"WLITOAUTO10267","ITOAUTO95149","ITOAUTO90203",1,1,198.979995727539062,253
"WLITOAUTO10273","ITOAUTO95154","ITOAUTO90442",1,1,96.279998779296875,122
"WLITOAUTO10180","ITOAUTO95156","ITOAUTO88044",1,1,23.2099990844726562,29
"WLITOAUTO10179","ITOAUTO95156","PARIS174246",1,1,25.4400005340576172,32
"WLITOAUTO10629","ITOAUTO95301","ITOAUTO88997",1,1,24.0100002288818359,30
"WLITOAUTO10631","ITOAUTO95301","ITOAUTO90678",1,1,21.1000003814697266,26
"WLITOAUTO10628","ITOAUTO95301","ITOAUTO88747",1,1,18.4099998474121094,23
"WLITOAUTO10630","ITOAUTO95301","ITOAUTO90599",1,1,17,21
"WLITOAUTO9643","ITOAUTO94785","ITOAUTO90928",1,1,52.3600006103515625,66
"WLITOAUTO9644","ITOAUTO94785","ITOAUTO90930",1,1,39.2400016784667969,49
"WLITOAUTO10107","ITOAUTO95042","ITOAUTO96594",1,1,64.2600021362304688,81
"WLITOAUTO10106","ITOAUTO95042","ITOAUTO96481",1,1,50.0400009155273438,63
"WLITOAUTO10288","ITOAUTO95120","ITOAUTO90200",1,1,107.300003051757812,136
"WLITOAUTO10303","ITOAUTO95130","ITOAUTO90517",1,1,6.09999990463256836,7
"WLITOAUTO10193","ITOAUTO95166","ITOAUTO90205",1,1,50.4799995422363281,64
"WLITOAUTO10209","ITOAUTO95173","ITOAUTO90207",1,1,123.599998474121094,157
"WLITOAUTO10645","ITOAUTO95309","ITOAUTO97014",1,1,37.2900009155273438,47
"WLITOAUTO10648","ITOAUTO95312","ITOAUTO90497",1,1,38.3800010681152344,48
"WLITOAUTO10663","ITOAUTO95322","ITOAUTO97341",1,1,17.1900005340576172,21
"WLITOAUTO10662","ITOAUTO95322","ITOAUTO97226",1,1,26.1700000762939453,33
"WLITOAUTO10582","ITOAUTO95326","ITOAUTO90427",1,1,7.96999979019165039,10
"WLITOAUTO10584","ITOAUTO95327","ITOAUTO83482",1,1,10.619999885559082,13
"WLITOAUTO10585","ITOAUTO95327","ITOAUTO88621",1,1,20.4500007629394531,26
"WLITOAUTO10586","ITOAUTO95328","ITOAUTO83482",1,1,16.2800006866455078,20
"WLITOAUTO10587","ITOAUTO95328","ITOAUTO88621",1,1,9.81999969482421875,12
"WLITOAUTO9860","ITOAUTO94990","ITOAUTO96593",1,1,12.6499996185302734,16
"WLITOAUTO9859","ITOAUTO94990","ITOAUTO96485",1,1,12.6499996185302734,16
"WLITOAUTO9499","ITOAUTO95217","ITOAUTO90431",1,1,36.4900016784667969,46
"WLITOAUTO9500","ITOAUTO95218","ITOAUTO90431",1,1,114.449996948242188,145
"WLITOAUTO9503","ITOAUTO95220","ITOAUTO90431",1,1,104.620002746582031,133
"WLITOAUTO9505","ITOAUTO95222","ITOAUTO90208",1,1,112.949996948242188,143
"WLITOAUTO9506","ITOAUTO95223","ITOAUTO90208",1,1,33.8699989318847656,43
"WLITOAUTO9671","ITOAUTO95226","ITOAUTO90209",1,1,79.2399978637695312,100
"WLITOAUTO9669","ITOAUTO95226","ITOAUTO88751",1,1,79.029998779296875,100
"WLITOAUTO9670","ITOAUTO95226","ITOAUTO88909",1,1,80.6200027465820312,102
"WLITOAUTO6851","ITOAUTO95771","ITOAUTO90502",1,1,35.0400009155273438,44
"WLITOAUTO6849","ITOAUTO95771","ITOAUTO88986",1,1,18.4400005340576172,23
"WLITOAUTO6850","ITOAUTO95771","ITOAUTO89176",1,1,52.2000007629394531,66
"WLITOAUTO6861","ITOAUTO95773","ITOAUTO83481",1,1,48.0900001525878906,61
"WLITOAUTO6862","ITOAUTO95773","PARIS174204",1,1,44.4900016784667969,56
"WLITOAUTO10271","ITOAUTO95153","ITOAUTO90442",1,1,67.1800003051757812,85
"WLITOAUTO9692","ITOAUTO95237","PARIS174123",1,1,19.8700008392333984,25
"WLITOAUTO9691","ITOAUTO95237","ITOAUTO90717",1,1,20.3400001525878906,25
"WLITOAUTO9693","ITOAUTO95237","ITOAUTO88561",1,1,55.2599983215332031,70
"WLITOAUTO9690","ITOAUTO95237","ITOAUTO83344",1,1,52.7099990844726562,67
"WLITOAUTO9696","ITOAUTO95238","PARIS174123",1,1,38.8199996948242188,49
"WLITOAUTO9695","ITOAUTO95238","ITOAUTO90717",1,1,40.6100006103515625,51
"WLITOAUTO9697","ITOAUTO95238","ITOAUTO88561",1,1,56.3300018310546875,71
"WLITOAUTO9694","ITOAUTO95238","ITOAUTO83344",1,1,58.529998779296875,74
"WLITOAUTO9706","ITOAUTO95243","ITOAUTO83501",1,1,21.4599990844726562,27
"WLITOAUTO9707","ITOAUTO95243","ITOAUTO88535",1,1,18.8500003814697266,24
"WLITOAUTO9268","ITOAUTO95349","ITOAUTO90480",1,1,18.9899997711181641,24
"WLITOAUTO9272","ITOAUTO95351","ITOAUTO90480",1,1,33.1699981689453125,42
"WLITOAUTO9386","ITOAUTO95258","ITOAUTO90172",1,1,76.4599990844726562,97
"WLITOAUTO9389","ITOAUTO95261","ITOAUTO90172",1,1,37.2000007629394531,47
"WLITOAUTO9392","ITOAUTO95264","ITOAUTO90173",1,1,34.8499984741210938,44
"WLITOAUTO9676","ITOAUTO95229","ITOAUTO91013",1,1,69.2099990844726562,88
"WLITOAUTO9575","ITOAUTO95287","ITOAUTO90488",1,1,33.1800003051757812,42
"WLITOAUTO9585","ITOAUTO95293","ITOAUTO90432",1,1,122.260002136230469,155
"WLITOAUTO9597","ITOAUTO95297","ITOAUTO90328",1,1,26.4699993133544922,33
"WLITOAUTO9336","ITOAUTO95377","ITOAUTO97157",1,1,31,39
"WLITOAUTO9337","ITOAUTO95377","ITOAUTO97318",1,1,24.4099998474121094,31
"WLITOAUTO7009","ITOAUTO95829","ITOAUTO90430",1,1,40.9300003051757812,52
"WLITOAUTO9949","ITOAUTO94939","ITOAUTO90495",1,1,59.5800018310546875,75
"WLITOAUTO9951","ITOAUTO94941","ITOAUTO90188",1,1,23.3700008392333984,29
"WLITOAUTO10652","ITOAUTO95316","ITOAUTO90497",1,1,114.75,146
"WLITOAUTO10653","ITOAUTO95317","ITOAUTO90497",1,1,90.339996337890625,115
"WLITOAUTO10654","ITOAUTO95318","ITOAUTO83088",1,1,34.9599990844726562,44
"WLITOAUTO10655","ITOAUTO95318","ITOAUTO88049",1,1,37.8899993896484375,48
"WLITOAUTO10835","ITOAUTO95401","ITOAUTO90409",1,1,197.300003051757812,251
"WLITOAUTO9486","ITOAUTO95214","ITOAUTO83460",1,1,79.0999984741210938,100
"WLITOAUTO9488","ITOAUTO95214","ITOAUTO88576",1,1,139.970001220703125,178
"WLITOAUTO15641","ITOAUTO95214","ITOAUTO90438",1,1,136.509994506835938,173
"WLITOAUTO9487","ITOAUTO95214","ITOAUTO83465",1,1,148.42999267578125,189
"WLITOAUTO9489","ITOAUTO95214","ITOAUTO88577",1,1,76.1399993896484375,96
"WLITOAUTO10613","ITOAUTO95338","ITOAUTO90501",1,1,68.5500030517578125,87
"WLITOAUTO10620","ITOAUTO95342","ITOAUTO90211",1,1,44.7000007629394531,56
"WLITOAUTO10622","ITOAUTO95343","ITOAUTO90213",1,1,43.8100013732910156,55
"WLITOAUTO10145","ITOAUTO95011","ITOAUTO89811",1,1,67.5199966430664062,86
"WLITOAUTO9813","ITOAUTO95071","PARIS174336",1,1,12.0399999618530273,15
"WLITOAUTO9812","ITOAUTO95071","ITOAUTO83462",1,1,18.0100002288818359,22
"WLITOAUTO9284","ITOAUTO95358","ITOAUTO83580",1,1,30.1800003051757812,38
"WLITOAUTO9285","ITOAUTO95358","ITOAUTO88634",1,1,38.1199989318847656,48
"WLITOAUTO9295","ITOAUTO95362","ITOAUTO97179",1,1,222.80999755859375,283
"WLITOAUTO9296","ITOAUTO95362","ITOAUTO97209",1,1,191.899993896484375,244
"WLITOAUTO9297","ITOAUTO95362","ITOAUTO97345",1,1,231.830001831054688,295
"WLITOAUTO9298","ITOAUTO95362","ITOAUTO97346",1,1,193.720001220703125,246
"WLITOAUTO9299","ITOAUTO95363","ITOAUTO97179",1,1,198.759994506835938,253
"WLITOAUTO9300","ITOAUTO95363","ITOAUTO97209",1,1,168.80999755859375,215
"WLITOAUTO9301","ITOAUTO95363","ITOAUTO97345",1,1,207.759994506835938,264
"WLITOAUTO9302","ITOAUTO95363","ITOAUTO97346",1,1,171.089996337890625,217
"WLITOAUTO9307","ITOAUTO95365","ITOAUTO97179",1,1,24.9500007629394531,31
"WLITOAUTO9308","ITOAUTO95365","ITOAUTO97209",1,1,52.4799995422363281,66
"WLITOAUTO9309","ITOAUTO95365","ITOAUTO97345",1,1,31.6800003051757812,40
"WLITOAUTO9310","ITOAUTO95365","ITOAUTO97346",1,1,63.2599983215332031,80
"WLITOAUTO6068","ITOAUTO95436","ITOAUTO90347",1,1,150.759994506835938,192
"WLITOAUTO9273","ITOAUTO95352","ITOAUTO90429",1,1,85.1800003051757812,108
"WLITOAUTO9346","ITOAUTO95383","PARIS174318",1,1,24.3299999237060547,30
"WLITOAUTO9347","ITOAUTO95383","ITOAUTO88639",1,1,28.6499996185302734,36
"WLITOAUTO9365","ITOAUTO95389","PARIS174083",1,1,52.6199989318847656,67
"WLITOAUTO9362","ITOAUTO95389","ITOAUTO83324",1,1,52.6199989318847656,67
"WLITOAUTO9363","ITOAUTO95389","ITOAUTO83329",1,1,81.660003662109375,104
"WLITOAUTO9364","ITOAUTO95389","ITOAUTO88494",1,1,86,109
"WLITOAUTO9369","ITOAUTO95390","PARIS174083",1,1,264.649993896484375,337
"WLITOAUTO9366","ITOAUTO95390","ITOAUTO83324",1,1,264.649993896484375,337
"WLITOAUTO9367","ITOAUTO95390","ITOAUTO83329",1,1,177.479995727539062,226
"WLITOAUTO9368","ITOAUTO95390","ITOAUTO88494",1,1,178.210006713867188,227
"WLITOAUTO9373","ITOAUTO95391","PARIS174083",1,1,273.290008544921875,348
"WLITOAUTO9370","ITOAUTO95391","ITOAUTO83324",1,1,273.290008544921875,348
"WLITOAUTO9371","ITOAUTO95391","ITOAUTO83329",1,1,187.8699951171875,239
"WLITOAUTO9372","ITOAUTO95391","ITOAUTO88494",1,1,187.399993896484375,238
"WLITOAUTO10808","ITOAUTO95392","ITOAUTO90469",1,1,26.4799995422363281,33
"WLITOAUTO10088","ITOAUTO95082","ITOAUTO88543",1,1,105.209999084472656,134
"WLITOAUTO10085","ITOAUTO95082","ITOAUTO83415",1,1,207.899993896484375,264
"WLITOAUTO10083","ITOAUTO95082","ITOAUTO83333",1,1,220.360000610351562,280
"WLITOAUTO10087","ITOAUTO95082","ITOAUTO83530",1,1,100.150001525878906,127
"WLITOAUTO10090","ITOAUTO95082","ITOAUTO88616",1,1,232.979995727539062,296
"WLITOAUTO10091","ITOAUTO95082","ITOAUTO88617",1,1,221.57000732421875,282
"WLITOAUTO10086","ITOAUTO95082","ITOAUTO83417",1,1,228.639999389648438,291
"WLITOAUTO10084","ITOAUTO95082","ITOAUTO83340",1,1,41.6500015258789062,53
"WLITOAUTO9968","ITOAUTO95082","ITOAUTO88618",1,1,213.75,272
"WLITOAUTO10089","ITOAUTO95082","ITOAUTO88557",1,1,34.3300018310546875,43
"WLITOAUTO10836","ITOAUTO95402","ITOAUTO90409",1,1,201.240005493164062,256
"WLITOAUTO10845","ITOAUTO95405","ITOAUTO97236",1,1,108.430000305175781,138
"WLITOAUTO10846","ITOAUTO95405","ITOAUTO97326",1,1,112.089996337890625,142
"WLITOAUTO10847","ITOAUTO95405","ITOAUTO97328",1,1,132.210006713867188,168
"WLITOAUTO10848","ITOAUTO95405","ITOAUTO97378",1,1,125.69000244140625,160
"WLITOAUTO10844","ITOAUTO95405","ITOAUTO97218",1,1,135.729995727539062,172
"WLITOAUTO10843","ITOAUTO95405","ITOAUTO97168",1,1,122.080001831054688,155
"WLITOAUTO10857","ITOAUTO95407","ITOAUTO97236",1,1,65.2300033569335938,83
"WLITOAUTO10858","ITOAUTO95407","ITOAUTO97326",1,1,60.7700004577636719,77
"WLITOAUTO10859","ITOAUTO95407","ITOAUTO97328",1,1,69.0400009155273438,87
"WLITOAUTO10860","ITOAUTO95407","ITOAUTO97378",1,1,76.9000015258789062,97
"WLITOAUTO10856","ITOAUTO95407","ITOAUTO97218",1,1,87.4199981689453125,111
"WLITOAUTO10855","ITOAUTO95407","ITOAUTO97168",1,1,62.9399986267089844,80
"WLITOAUTO6200","ITOAUTO95466","ITOAUTO90306",1,1,156.779998779296875,199
"WLITOAUTO6203","ITOAUTO95468","PARIS174262",1,1,21.4899997711181641,27
"WLITOAUTO6204","ITOAUTO95468","ITOAUTO88487",1,1,18.3199996948242188,23
"WLITOAUTO17097","ITOAUTO95477","ITOAUTO121474",1,1,13.6000003814697266,17
"WLITOAUTO6219","ITOAUTO95477","ITOAUTO90483",1,1,20.5799999237060547,26
"WLITOAUTO10277","ITOAUTO95116","ITOAUTO90199",1,1,78.9800033569335938,100
"WLITOAUTO6051","ITOAUTO95426","ITOAUTO83332",1,1,81.5500030517578125,103
"WLITOAUTO6053","ITOAUTO95426","PARIS174271",1,1,100.989997863769531,128
"WLITOAUTO6052","ITOAUTO95426","ITOAUTO83411",1,1,211.529998779296875,269
"WLITOAUTO6054","ITOAUTO95426","ITOAUTO88645",1,1,220.169998168945312,280
"WLITOAUTO6227","ITOAUTO95482","ITOAUTO97170",1,1,26.2399997711181641,33
"WLITOAUTO6228","ITOAUTO95482","ITOAUTO97347",1,1,36.2299995422363281,46
"WLITOAUTO6229","ITOAUTO95483","ITOAUTO97170",1,1,9.22000026702880859,11
"WLITOAUTO6230","ITOAUTO95483","ITOAUTO97347",1,1,30.1700000762939453,38
"WLITOAUTO6231","ITOAUTO95484","ITOAUTO97170",1,1,29.9899997711181641,38
"WLITOAUTO6232","ITOAUTO95484","ITOAUTO97347",1,1,19.6900005340576172,25
"WLITOAUTO6188","ITOAUTO95455","ITOAUTO90492",1,1,19.1900005340576172,24
"WLITOAUTO6191","ITOAUTO95457","ITOAUTO90492",1,1,78.8499984741210938,100
"WLITOAUTO6193","ITOAUTO95459","ITOAUTO90306",1,1,60.7599983215332031,77
"WLITOAUTO8534","ITOAUTO95978","ITOAUTO90382",1,1,32.3400001525878906,41
"WLITOAUTO10643","ITOAUTO95308","ITOAUTO97014",1,1,32.0600013732910156,40
"WLITOAUTO6214","ITOAUTO95474","ITOAUTO90341",1,1,120.550003051757812,153
"WLITOAUTO6287","ITOAUTO95505","ITOAUTO90387",1,1,112.220001220703125,142
"WLITOAUTO6297","ITOAUTO95509","ITOAUTO97229",1,1,40.25,51
"WLITOAUTO6298","ITOAUTO95509","ITOAUTO97317",1,1,40.25,51
"WLITOAUTO6301","ITOAUTO95511","ITOAUTO97229",1,1,12.9899997711181641,16
"WLITOAUTO6302","ITOAUTO95511","ITOAUTO97317",1,1,12.9899997711181641,16
"WLITOAUTO6303","ITOAUTO95512","ITOAUTO97229",1,1,164.419998168945312,209
"WLITOAUTO6304","ITOAUTO95512","ITOAUTO97317",1,1,164.419998168945312,209
"WLITOAUTO15554","ITOAUTO95496","ITOAUTO113330",1,1,108.220001220703125,137
"WLITOAUTO15553","ITOAUTO95496","ITOAUTO113334",1,1,108.239997863769531,137
"WLITOAUTO6279","ITOAUTO95497","ITOAUTO90217",1,1,131.69000244140625,167
"WLITOAUTO6281","ITOAUTO95499","ITOAUTO90217",1,1,131.279998779296875,167
"WLITOAUTO6282","ITOAUTO95500","ITOAUTO90218",1,1,32.2299995422363281,41
"WLITOAUTO6285","ITOAUTO95503","ITOAUTO90218",1,1,31.6499996185302734,40
"WLITOAUTO6333","ITOAUTO95515","ITOAUTO83086",1,1,11.3000001907348633,14
"WLITOAUTO6334","ITOAUTO95515","ITOAUTO88641",1,1,6.30999994277954102,8
"WLITOAUTO6332","ITOAUTO95515","ITOAUTO81884",1,1,37.1599998474121094,47
"WLITOAUTO6335","ITOAUTO95515","ITOAUTO90669",1,1,25.7199993133544922,32
"WLITOAUTO6341","ITOAUTO95517","ITOAUTO83086",1,1,17.7800006866455078,22
"WLITOAUTO6342","ITOAUTO95517","ITOAUTO88641",1,1,25.6200008392333984,32
"WLITOAUTO6340","ITOAUTO95517","ITOAUTO81884",1,1,26.1800003051757812,33
"WLITOAUTO6343","ITOAUTO95517","ITOAUTO90669",1,1,17.8799991607666016,22
"WLITOAUTO6350","ITOAUTO95521","ITOAUTO90464",1,1,20.8199996948242188,26
"WLITOAUTO9382","ITOAUTO95255","ITOAUTO89808",1,1,70.3899993896484375,89
"WLITOAUTO6358","ITOAUTO95527","PARIS174301",1,1,31.2299995422363281,39
"WLITOAUTO6360","ITOAUTO95527","ITOAUTO88558",1,1,31.2299995422363281,39
"WLITOAUTO6359","ITOAUTO95527","PARIS174345",1,1,23.5599994659423828,30
"WLITOAUTO6357","ITOAUTO95527","ITOAUTO83356",1,1,14.8500003814697266,18
"WLITOAUTO6374","ITOAUTO95531","PARIS174301",1,1,22.3500003814697266,28
"WLITOAUTO6376","ITOAUTO95531","ITOAUTO88558",1,1,22.3500003814697266,28
"WLITOAUTO6375","ITOAUTO95531","PARIS174345",1,1,74.3899993896484375,94
"WLITOAUTO6373","ITOAUTO95531","ITOAUTO83356",1,1,65.69000244140625,83
"WLITOAUTO9583","ITOAUTO95292","ITOAUTO90432",1,1,70.9800033569335938,90
"WLITOAUTO10619","ITOAUTO95341","ITOAUTO90211",1,1,46.1500015258789062,58
"WLITOAUTO17095","ITOAUTO95480","ITOAUTO121474",1,1,97.470001220703125,124
"WLITOAUTO6224","ITOAUTO95480","ITOAUTO90483",1,1,91.0199966430664062,115
"WLITOAUTO6416","ITOAUTO95557","ITOAUTO90922",1,1,122.480003356933594,156
"WLITOAUTO6417","ITOAUTO95558","ITOAUTO90922",1,1,114.459999084472656,145
"WLITOAUTO11964","ITOAUTO95573","ITOAUTO97321",1,1,29.5200004577636719,37
"WLITOAUTO11963","ITOAUTO95573","ITOAUTO97183",1,1,30.3500003814697266,38
"WLITOAUTO6484","ITOAUTO95579","PARIS174130",1,1,26.8600006103515625,34
"WLITOAUTO6483","ITOAUTO95579","ITOAUTO83357",1,1,26.8600006103515625,34
